Week,Geo,Brand,SKU,Sales_Units,Sales_Value,MRP,Net_Price,Feature_Flag,Display_Flag,TPR_Flag,Trade_Spend,TV_Impressions,YouTube_Impressions,Facebook_Impressions,Instagram_Impressions,Print_Readership,Radio_Listenership,FB_Banner_Content_Score,IG_Banner_Content_Score,Weighted_Distribution,Numeric_Distribution,TDP,NOS,CPI,GDP_Growth,Festival_Index,Rainfall_Index
2022-07-02,EAST,BrandA,BrandA_SKU2,210.6613958824532,19855.17487816061,94.2516059716968,94.2516059716968,0,0,0,12571.966318912224,661229.4051693988,182459.08697918316,151230.23307548117,51614.84070338475,58512.06221843299,518998.9248006412,72.42960227117936,78.09558711262355,0.36883364149447906,0.3689281431200443,42.779578570294525,3.1666964252170127,124.88199125828518,4.724119532429359,1.1123928547496291,5.192844307533629
2022-07-02,EAST,BrandA,BrandA_SKU3,206.26868643426752,19766.08066531385,95.82686062051782,95.82686062051782,0,0,0,12571.966318912224,1232719.3901165442,379889.17860204075,237697.38380182593,99747.57410059075,119689.78779348495,1036759.2031310434,72.42960227117936,78.09558711262355,0.36883364149447906,0.3689281431200443,42.779578570294525,3.1666964252170127,124.88199125828518,4.724119532429359,1.1123928547496291,5.192844307533629
2022-07-02,EAST,BrandB,BrandB_SKU1,245.49460125948025,18050.340190027367,73.52642419597942,73.52642419597942,0,0,0,12571.966318912224,1216878.352985445,302345.18660414487,232611.22747782178,83730.16006861115,104978.06878246745,795977.4325431504,72.42960227117936,78.09558711262355,0.36883364149447906,0.3689281431200443,42.779578570294525,3.1666964252170127,124.88199125828518,4.724119532429359,1.1123928547496291,5.192844307533629
2022-07-02,EAST,BrandB,BrandB_SKU2,123.13880588119372,9234.703455144901,74.99425862595005,74.99425862595005,0,0,0,12571.966318912224,1029527.5382464367,271213.4252518677,202090.82570649023,74451.76762102256,91829.29283766543,922537.1504251184,72.42960227117936,78.09558711262355,0.36883364149447906,0.3689281431200443,42.779578570294525,3.1666964252170127,124.88199125828518,4.724119532429359,1.1123928547496291,5.192844307533629
2022-07-02,EAST,BrandB,BrandB_SKU3,152.76040633488046,12086.297382398805,79.11930632014224,79.11930632014224,0,0,0,12571.966318912224,1081234.7351312437,329374.53740281006,262232.2241013111,92098.12989069313,113502.66724557651,999895.6683153568,72.42960227117936,78.09558711262355,0.36883364149447906,0.3689281431200443,42.779578570294525,3.1666964252170127,124.88199125828518,4.724119532429359,1.1123928547496291,5.192844307533629
2022-07-02,EAST,BrandC,BrandC_SKU1,276.282446740985,17980.395800211943,65.07976171598256,65.07976171598256,0,0,0,12571.966318912224,403802.82478788606,126964.75117104166,97603.9572392469,35153.345958133024,36614.72050125097,380373.6661079397,72.42960227117936,78.09558711262355,0.36883364149447906,0.3689281431200443,42.779578570294525,3.1666964252170127,124.88199125828518,4.724119532429359,1.1123928547496291,5.192844307533629
2022-07-02,EAST,BrandC,BrandC_SKU2,244.40799451734998,15886.7901693315,65.00110686110855,65.00110686110855,0,0,0,12571.966318912224,578218.5493347029,148829.76319902024,134127.3623830417,43178.688878108216,51881.18000682252,494670.54900841654,72.42960227117936,78.09558711262355,0.36883364149447906,0.3689281431200443,42.779578570294525,3.1666964252170127,124.88199125828518,4.724119532429359,1.1123928547496291,5.192844307533629
2022-07-02,EAST,BrandC,BrandC_SKU3,94.01856882384334,6196.743628906054,65.90978469919598,65.90978469919598,0,0,0,12571.966318912224,608070.8047219241,186275.8882680827,135782.03410491307,50833.381064107845,56091.42604372417,471609.10914703255,72.42960227117936,78.09558711262355,0.36883364149447906,0.3689281431200443,42.779578570294525,3.1666964252170127,124.88199125828518,4.724119532429359,1.1123928547496291,5.192844307533629
2022-07-02,METRO_DELHI,BrandA,BrandA_SKU1,77.8024885902016,8231.29654113512,105.79734260803278,105.79734260803278,0,0,0,15651.275305871197,494671.2055332656,207344.02427979998,242043.0521501914,65673.11007097914,46814.40855858061,467683.40125940397,72.14012540694749,83.83837509818802,0.42004869284959434,0.4595297967619443,47.616045970562574,3.3543421387980814,114.87352416971113,5.410983853481721,1.184348869319253,4.746870510627278
2022-07-02,METRO_DELHI,BrandA,BrandA_SKU2,77.60678106330592,8159.871248801542,105.14379203726176,105.14379203726176,0,0,0,15651.275305871197,639994.9799789896,229091.68516106953,282965.43463811337,74114.88049602525,59381.66508637278,597415.283175947,72.14012540694749,83.83837509818802,0.42004869284959434,0.4595297967619443,47.616045970562574,3.3543421387980814,114.87352416971113,5.410983853481721,1.184348869319253,4.746870510627278
2022-07-02,METRO_DELHI,BrandA,BrandA_SKU3,111.45584520476291,10369.96673072789,93.04103083760693,93.04103083760693,0,0,0,15651.275305871197,999004.7485163158,339841.21119940723,368987.38543481263,104866.98078336273,79601.62083769124,810975.6102457255,72.14012540694749,83.83837509818802,0.42004869284959434,0.4595297967619443,47.616045970562574,3.3543421387980814,114.87352416971113,5.410983853481721,1.184348869319253,4.746870510627278
2022-07-02,METRO_DELHI,BrandB,BrandB_SKU1,56.14843760260936,4451.144268035996,79.27458818247045,79.27458818247045,0,0,0,15651.275305871197,668670.7195700881,231140.62982238428,342962.5884706851,80524.38481154537,58347.21406268024,594034.9218291256,72.14012540694749,83.83837509818802,0.42004869284959434,0.4595297967619443,47.616045970562574,3.3543421387980814,114.87352416971113,5.410983853481721,1.184348869319253,4.746870510627278
2022-07-02,METRO_DELHI,BrandB,BrandB_SKU2,102.75448453550558,8500.765933172535,82.72890445219642,82.72890445219642,0,0,0,15651.275305871197,333847.2520339641,135163.89238088255,167252.01337536226,43757.979813712736,28421.60780828623,279787.0637812747,72.14012540694749,83.83837509818802,0.42004869284959434,0.4595297967619443,47.616045970562574,3.3543421387980814,114.87352416971113,5.410983853481721,1.184348869319253,4.746870510627278
2022-07-02,METRO_DELHI,BrandB,BrandB_SKU3,136.95028802551406,10263.730517523954,74.94493560766959,74.94493560766959,0,0,0,15651.275305871197,590206.8299244053,221381.5280939829,301663.37317327235,74442.64293612383,57041.59604323079,584620.7275049313,72.14012540694749,83.83837509818802,0.42004869284959434,0.4595297967619443,47.616045970562574,3.3543421387980814,114.87352416971113,5.410983853481721,1.184348869319253,4.746870510627278
2022-07-02,METRO_DELHI,BrandC,BrandC_SKU1,201.7394029800524,11893.091922877933,58.95274669794625,58.95274669794625,0,0,0,15651.275305871197,304826.4002013044,93896.50667799466,127981.69384251887,31577.470719850822,24035.519589026688,232359.87035987253,72.14012540694749,83.83837509818802,0.42004869284959434,0.4595297967619443,47.616045970562574,3.3543421387980814,114.87352416971113,5.410983853481721,1.184348869319253,4.746870510627278
2022-07-02,METRO_DELHI,BrandC,BrandC_SKU2,128.46659718915387,7404.295142420893,57.63595599499556,57.63595599499556,0,0,0,15651.275305871197,291335.2576583609,100708.03686178557,104723.37573251082,30613.9449456082,23341.958702748147,281036.8276199582,72.14012540694749,83.83837509818802,0.42004869284959434,0.4595297967619443,47.616045970562574,3.3543421387980814,114.87352416971113,5.410983853481721,1.184348869319253,4.746870510627278
2022-07-02,METRO_DELHI,BrandC,BrandC_SKU3,144.23382698055823,8542.917254301921,59.229637271244634,59.229637271244634,0,0,0,15651.275305871197,224666.91968591796,87614.7248620102,94439.40541969484,26966.885514371526,21378.510200272736,176379.31062812216,72.14012540694749,83.83837509818802,0.42004869284959434,0.4595297967619443,47.616045970562574,3.3543421387980814,114.87352416971113,5.410983853481721,1.184348869319253,4.746870510627278
2022-07-02,METRO_MUMBAI,BrandA,BrandA_SKU1,149.45234154707325,14681.932094407144,98.23822057537153,98.23822057537153,0,0,0,12260.609472217597,479304.0591022799,277510.5189358304,211409.5773714743,76643.06152431351,43470.399110199985,356292.3345323181,70.50553943603717,80.15055885837384,0.3500774068471364,0.45469145714636083,47.02366344633835,3.7065369849327987,120.38123785576097,5.499952891245513,1.139111745747028,4.0630184882056115
2022-07-02,METRO_MUMBAI,BrandA,BrandA_SKU2,138.64695855382888,12592.075221382214,90.82114279840775,90.82114279840775,0,0,0,12260.609472217597,406204.3099616131,225584.13159600904,158021.10511347337,60918.93683054915,32098.568182157138,320011.9212841177,70.50553943603717,80.15055885837384,0.3500774068471364,0.45469145714636083,47.02366344633835,3.7065369849327987,120.38123785576097,5.499952891245513,1.139111745747028,4.0630184882056115
2022-07-02,METRO_MUMBAI,BrandA,BrandA_SKU3,185.3563123372764,19079.18336372924,102.93247164419493,102.93247164419493,0,0,0,12260.609472217597,577151.7764201477,335209.0545288633,250333.91962754467,92075.20286852712,58228.830857248955,445512.0205570533,70.50553943603717,80.15055885837384,0.3500774068471364,0.45469145714636083,47.02366344633835,3.7065369849327987,120.38123785576097,5.499952891245513,1.139111745747028,4.0630184882056115
2022-07-02,METRO_MUMBAI,BrandB,BrandB_SKU1,120.4286937612177,8942.455818570397,74.2551923406329,74.2551923406329,0,0,0,12260.609472217597,660996.9510496932,377229.2290536404,264558.1181312199,101901.65762385007,63693.65894775952,562056.5406138527,70.50553943603717,80.15055885837384,0.3500774068471364,0.45469145714636083,47.02366344633835,3.7065369849327987,120.38123785576097,5.499952891245513,1.139111745747028,4.0630184882056115
2022-07-02,METRO_MUMBAI,BrandB,BrandB_SKU2,169.9171203628322,12398.848186628646,72.96997595152736,72.96997595152736,0,0,0,12260.609472217597,397231.3547074997,248519.20541926182,163495.93152794763,66053.43423664714,36968.76905693762,337296.90682006045,70.50553943603717,80.15055885837384,0.3500774068471364,0.45469145714636083,47.02366344633835,3.7065369849327987,120.38123785576097,5.499952891245513,1.139111745747028,4.0630184882056115
2022-07-02,METRO_MUMBAI,BrandB,BrandB_SKU3,162.44057131523167,13433.29616304027,82.69668134182844,82.69668134182844,0,0,0,12260.609472217597,287022.3384633287,177768.31303616415,142398.96024035304,49793.55863126813,29155.78888951034,255945.02031811213,70.50553943603717,80.15055885837384,0.3500774068471364,0.45469145714636083,47.02366344633835,3.7065369849327987,120.38123785576097,5.499952891245513,1.139111745747028,4.0630184882056115
2022-07-02,METRO_MUMBAI,BrandC,BrandC_SKU1,70.79336102522538,4354.123447116774,61.504686090059984,61.504686090059984,0,0,0,12260.609472217597,278078.7069962146,171058.46473036148,136023.03023936614,47813.99597000891,25026.465338302893,238521.8574160269,70.50553943603717,80.15055885837384,0.3500774068471364,0.45469145714636083,47.02366344633835,3.7065369849327987,120.38123785576097,5.499952891245513,1.139111745747028,4.0630184882056115
2022-07-02,METRO_MUMBAI,BrandC,BrandC_SKU2,121.09436838026598,7261.963889636495,59.96946007292552,59.96946007292552,0,0,0,12260.609472217597,205107.1409710726,115008.21728165343,76865.84949173304,30688.228405503993,19737.039636997393,187966.18417264687,70.50553943603717,80.15055885837384,0.3500774068471364,0.45469145714636083,47.02366344633835,3.7065369849327987,120.38123785576097,5.499952891245513,1.139111745747028,4.0630184882056115
2022-07-02,METRO_MUMBAI,BrandC,BrandC_SKU3,51.81392776862796,3217.252724370016,62.09243079846153,62.09243079846153,0,0,0,12260.609472217597,266279.20696396567,155738.6877899242,122786.75197210815,43426.41275519566,26892.926016475878,257633.62453862157,70.50553943603717,80.15055885837384,0.3500774068471364,0.45469145714636083,47.02366344633835,3.7065369849327987,120.38123785576097,5.499952891245513,1.139111745747028,4.0630184882056115
2022-07-02,NORTH,BrandA,BrandA_SKU1,296.78758051082053,29640.597255168483,99.87142050941657,99.87142050941657,0,0,0,18166.881401129685,696613.8646799076,408380.71115337475,362298.93887308496,117906.03611798346,84052.73428817352,848785.6542961996,75.16883065369372,82.78023418196945,0.3276507257390042,0.37674555817648103,33.62263697971012,3.754458711230812,124.94182283447336,5.0863308269724605,1.1741938054109984,3.9865431216779053
2022-07-02,NORTH,BrandA,BrandA_SKU2,90.8780989111087,8554.541594466926,94.13204828189075,94.13204828189075,0,0,0,18166.881401129685,756962.1890055205,460597.4648756885,410081.25835362694,133127.6188105004,106675.55229317024,913645.8040415125,75.16883065369372,82.78023418196945,0.3276507257390042,0.37674555817648103,33.62263697971012,3.754458711230812,124.94182283447336,5.0863308269724605,1.1741938054109984,3.9865431216779053
2022-07-02,NORTH,BrandA,BrandA_SKU3,371.0041916517119,40202.919732825,108.36244074181876,108.36244074181876,0,0,0,18166.881401129685,1071970.7076770146,662272.3518862571,564386.3541006065,188893.1057873121,159569.87219581637,1295353.2334991922,75.16883065369372,82.78023418196945,0.3276507257390042,0.37674555817648103,33.62263697971012,3.754458711230812,124.94182283447336,5.0863308269724605,1.1741938054109984,3.9865431216779053
2022-07-02,NORTH,BrandB,BrandB_SKU1,100.92278022231385,7846.446793827906,77.74703368797078,77.74703368797078,0,0,0,18166.881401129685,750026.3812575708,405386.4402511904,380255.750239578,119102.86307419589,113436.34772300623,814348.0899571487,75.16883065369372,82.78023418196945,0.3276507257390042,0.37674555817648103,33.62263697971012,3.754458711230812,124.94182283447336,5.0863308269724605,1.1741938054109984,3.9865431216779053
2022-07-02,NORTH,BrandB,BrandB_SKU2,305.68831262702423,25565.26906722081,83.63181715230785,83.63181715230785,0,0,0,18166.881401129685,909498.6135225912,628117.8378515375,512321.1683678864,176855.68440709615,153942.64688670007,1145507.752026399,75.16883065369372,82.78023418196945,0.3276507257390042,0.37674555817648103,33.62263697971012,3.754458711230812,124.94182283447336,5.0863308269724605,1.1741938054109984,3.9865431216779053
2022-07-02,NORTH,BrandB,BrandB_SKU3,295.8027547797984,25993.40338206912,87.87410854716055,87.87410854716055,0,0,0,18166.881401129685,534769.0133558736,314133.2338438765,252243.9357850247,88051.04034727777,79244.00609605655,657771.3322394412,75.16883065369372,82.78023418196945,0.3276507257390042,0.37674555817648103,33.62263697971012,3.754458711230812,124.94182283447336,5.0863308269724605,1.1741938054109984,3.9865431216779053
2022-07-02,NORTH,BrandC,BrandC_SKU1,209.8822926539988,13060.24266607649,62.226510397458526,62.226510397458526,0,0,0,18166.881401129685,486866.556373552,254853.69890533417,221448.26423556457,73115.56620462329,73261.60544156906,495526.23526784,75.16883065369372,82.78023418196945,0.3276507257390042,0.37674555817648103,33.62263697971012,3.754458711230812,124.94182283447336,5.0863308269724605,1.1741938054109984,3.9865431216779053
2022-07-02,NORTH,BrandC,BrandC_SKU2,178.82549445299145,9591.490902471263,53.63603736598428,53.63603736598428,0,0,0,18166.881401129685,314841.3649229637,171287.56570408394,155960.4631664765,49853.559457464435,41165.45804105855,309308.25321709947,75.16883065369372,82.78023418196945,0.3276507257390042,0.37674555817648103,33.62263697971012,3.754458711230812,124.94182283447336,5.0863308269724605,1.1741938054109984,3.9865431216779053
2022-07-02,NORTH,BrandC,BrandC_SKU3,216.79197039569902,13900.437663649906,64.11878464999495,64.11878464999495,0,0,0,18166.881401129685,472714.6993998696,295708.3325511058,221772.12280585768,81318.87879080694,66323.87313558927,518169.09185998084,75.16883065369372,82.78023418196945,0.3276507257390042,0.37674555817648103,33.62263697971012,3.754458711230812,124.94182283447336,5.0863308269724605,1.1741938054109984,3.9865431216779053
2022-07-02,NORTHEAST,BrandA,BrandA_SKU1,52.15996702807697,4986.079769032004,95.5920805384725,95.5920805384725,0,0,0,10503.094429892206,447931.3065464907,278938.4784100148,160820.81118834554,71869.77680083751,36233.848252018855,475686.2274959613,74.89679627368945,80.50930836644957,0.3623481724705181,0.4693105705863855,33.35741685382829,3.833552299515954,121.97499731045097,5.450217674120572,0.9768197662960381,5.453615158348137
2022-07-02,NORTHEAST,BrandA,BrandA_SKU2,185.08262586229233,18009.819475202632,97.30691571559257,97.30691571559257,0,0,0,10503.094429892206,280828.51051251224,183699.19887350316,86432.90496439139,45383.13027113977,20970.559954124325,294611.4306740739,74.89679627368945,80.50930836644957,0.3623481724705181,0.4693105705863855,33.35741685382829,3.833552299515954,121.97499731045097,5.450217674120572,0.9768197662960381,5.453615158348137
2022-07-02,NORTHEAST,BrandA,BrandA_SKU3,84.35400958982464,8715.06925226667,103.31541197204622,103.31541197204622,0,0,0,10503.094429892206,254577.72024991628,185519.1817920945,100280.42044786482,47131.87840320538,22980.79256906444,249948.57023524947,74.89679627368945,80.50930836644957,0.3623481724705181,0.4693105705863855,33.35741685382829,3.833552299515954,121.97499731045097,5.450217674120572,0.9768197662960381,5.453615158348137
2022-07-02,NORTHEAST,BrandB,BrandB_SKU1,105.33999968083403,8397.942757702309,79.72225919068674,79.72225919068674,0,0,0,10503.094429892206,202321.7946519783,138789.4894942892,81826.86066216434,35940.58396507428,16463.663799914713,225552.2919228068,74.89679627368945,80.50930836644957,0.3623481724705181,0.4693105705863855,33.35741685382829,3.833552299515954,121.97499731045097,5.450217674120572,0.9768197662960381,5.453615158348137
2022-07-02,NORTHEAST,BrandB,BrandB_SKU2,124.65201471808032,9993.996768182196,80.1751723851809,80.1751723851809,0,0,0,10503.094429892206,250243.84306725944,177616.86733372338,98456.5233830075,45369.02580504543,19661.084646382464,243729.6679503434,74.89679627368945,80.50930836644957,0.3623481724705181,0.4693105705863855,33.35741685382829,3.833552299515954,121.97499731045097,5.450217674120572,0.9768197662960381,5.453615158348137
2022-07-02,NORTHEAST,BrandB,BrandB_SKU3,29.97187229008529,2566.350247371515,85.62528968937535,85.62528968937535,0,0,0,10503.094429892206,181793.91927765688,157554.52619925872,88542.38606871791,40365.143846723535,17264.652502346245,236272.6269720513,74.89679627368945,80.50930836644957,0.3623481724705181,0.4693105705863855,33.35741685382829,3.833552299515954,121.97499731045097,5.450217674120572,0.9768197662960381,5.453615158348137
2022-07-02,NORTHEAST,BrandC,BrandC_SKU1,62.54340969798028,3398.2908754981954,54.33491541168624,54.33491541168624,0,0,0,10503.094429892206,207907.76223247606,157248.77822495234,83540.54656658863,39803.81030164933,17764.302953108814,249567.07456097964,74.89679627368945,80.50930836644957,0.3623481724705181,0.4693105705863855,33.35741685382829,3.833552299515954,121.97499731045097,5.450217674120572,0.9768197662960381,5.453615158348137
2022-07-02,NORTHEAST,BrandC,BrandC_SKU2,115.60680381155724,6233.4933519849355,53.9197793422758,53.9197793422758,0,0,0,10503.094429892206,166225.6953302779,114159.10391370249,64655.436763764534,29297.36445911695,13245.37232094715,185423.34102165242,74.89679627368945,80.50930836644957,0.3623481724705181,0.4693105705863855,33.35741685382829,3.833552299515954,121.97499731045097,5.450217674120572,0.9768197662960381,5.453615158348137
2022-07-02,NORTHEAST,BrandC,BrandC_SKU3,66.89036070211486,4024.838241012196,60.17067629424434,60.17067629424434,0,0,0,10503.094429892206,150369.99431880738,94355.26489699361,57589.81705276977,24630.034684675702,11403.96763920495,154960.34908077738,74.89679627368945,80.50930836644957,0.3623481724705181,0.4693105705863855,33.35741685382829,3.833552299515954,121.97499731045097,5.450217674120572,0.9768197662960381,5.453615158348137
2022-07-02,SOUTH,BrandA,BrandA_SKU1,401.8161276973481,41872.31207401713,104.20764421271754,104.20764421271754,0,0,0,18295.230841075132,1308211.370261056,684838.2795368109,673135.0277419869,204281.1586815609,137281.88247421084,971981.2317366679,75.27365610185163,83.10618670176416,0.46607208556817353,0.35533998177259074,36.506493452632384,4.032998415513628,123.27413933081603,5.537459324371854,1.0726913748220537,5.310765043083155
2022-07-02,SOUTH,BrandA,BrandA_SKU2,382.2903582791907,35093.01589581806,91.79675902312259,91.79675902312259,0,0,0,18295.230841075132,1315409.8126615023,882080.2411163534,722582.4172319287,248674.28994646354,174381.87515298635,1130967.5087202142,75.27365610185163,83.10618670176416,0.46607208556817353,0.35533998177259074,36.506493452632384,4.032998415513628,123.27413933081603,5.537459324371854,1.0726913748220537,5.310765043083155
2022-07-02,SOUTH,BrandA,BrandA_SKU3,115.76398485692516,11027.73583679882,95.26050654206662,95.26050654206662,0,0,0,18295.230841075132,1168460.6173803126,760327.8011076422,707810.9226291565,222846.65248444412,155213.17148953574,1076576.2421896982,75.27365610185163,83.10618670176416,0.46607208556817353,0.35533998177259074,36.506493452632384,4.032998415513628,123.27413933081603,5.537459324371854,1.0726913748220537,5.310765043083155
2022-07-02,SOUTH,BrandB,BrandB_SKU1,354.3799165394652,26377.634028271565,74.43320797027741,74.43320797027741,0,0,0,18295.230841075132,1252972.0932503284,689711.3743263577,845006.2395578992,222442.89882106148,151617.35032808446,1089169.335089525,75.27365610185163,83.10618670176416,0.46607208556817353,0.35533998177259074,36.506493452632384,4.032998415513628,123.27413933081603,5.537459324371854,1.0726913748220537,5.310765043083155
2022-07-02,SOUTH,BrandB,BrandB_SKU2,131.29575093021043,11010.271691539994,83.85855302653661,83.85855302653661,0,0,0,18295.230841075132,735506.5024768072,475636.47409478953,443040.8439292091,139431.37921187884,92956.26720457805,591868.1595730862,75.27365610185163,83.10618670176416,0.46607208556817353,0.35533998177259074,36.506493452632384,4.032998415513628,123.27413933081603,5.537459324371854,1.0726913748220537,5.310765043083155
2022-07-02,SOUTH,BrandB,BrandB_SKU3,207.00721604306935,17910.976303340474,86.5234393549545,86.5234393549545,0,0,0,18295.230841075132,652980.5471529852,415000.6998832515,305366.40424378664,113536.78040102897,78347.89224436131,511042.6000731817,75.27365610185163,83.10618670176416,0.46607208556817353,0.35533998177259074,36.506493452632384,4.032998415513628,123.27413933081603,5.537459324371854,1.0726913748220537,5.310765043083155
2022-07-02,SOUTH,BrandC,BrandC_SKU1,104.23099588267281,6360.282026718069,61.021023284450756,61.021023284450756,0,0,0,18295.230841075132,694962.1240094934,372767.0672818335,350632.52329252905,109616.66578561961,71190.36104678876,638134.3351050884,75.27365610185163,83.10618670176416,0.46607208556817353,0.35533998177259074,36.506493452632384,4.032998415513628,123.27413933081603,5.537459324371854,1.0726913748220537,5.310765043083155
2022-07-02,SOUTH,BrandC,BrandC_SKU2,198.90250312688067,12340.291970627568,62.04191388559674,62.04191388559674,0,0,0,18295.230841075132,671120.0785188503,450424.60139485385,396775.21308563906,129762.44158753469,94913.36495648243,644089.1701602638,75.27365610185163,83.10618670176416,0.46607208556817353,0.35533998177259074,36.506493452632384,4.032998415513628,123.27413933081603,5.537459324371854,1.0726913748220537,5.310765043083155
2022-07-02,SOUTH,BrandC,BrandC_SKU3,108.57418652497493,6208.369222282979,57.18089557921661,57.18089557921661,0,0,0,18295.230841075132,690697.0352723582,429600.7864739582,416272.9633558606,127547.45363037771,91371.49809043568,657697.7719129963,75.27365610185163,83.10618670176416,0.46607208556817353,0.35533998177259074,36.506493452632384,4.032998415513628,123.27413933081603,5.537459324371854,1.0726913748220537,5.310765043083155
2022-07-02,WEST,BrandA,BrandA_SKU1,175.89378092527727,15639.278940817998,88.91320010604488,88.91320010604488,0,0,0,16986.21555749755,1560143.2433509948,693515.58525684,433070.72392243217,182010.18944361122,172192.69605832736,1264577.0057647896,67.86156048838933,81.29123853371193,0.354333921042061,0.44456669029307866,43.8771261779463,3.0318533663116414,115.6098193746865,4.8990519052694825,0.9453326971271561,5.420839845092622
2022-07-02,WEST,BrandA,BrandA_SKU2,279.7694773066548,31095.405208462853,111.1465250170205,111.1465250170205,0,0,0,16986.21555749755,1663467.3463961212,703081.9077019603,443429.1063684975,184959.29217724182,166162.495290925,1466434.9712117973,67.86156048838933,81.29123853371193,0.354333921042061,0.44456669029307866,43.8771261779463,3.0318533663116414,115.6098193746865,4.8990519052694825,0.9453326971271561,5.420839845092622
